C:\Users\Raya\Desktop\ĐPT\Car\Beer.mp4,0.0,0.0,0.0,0.0,0.008757562,0.0,0.0,0.0194838,0.0,0.0,0.0,0.0,0.0,0.0,0.7290761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10174274,0.0,0.9624471,0.0,0.031222314,0.0,0.0,0.020368952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094585605,0.0,0.0,0.07743288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042367604,0.91876113,0.14840654,0.0,0.15562354,0.0,0.0,0.0,0.04905585,0.0,0.0,0.0,0.0,0.0,0.0,0.013377362,0.0,0.0,0.0,0.0,0.023447951,0.0013513686,0.0,0.0,0.0,0.0,0.12815654,0.0,0.0,0.0,0.0,0.0005466257,0.0,0.0052114166,0.1648445,0.0,0.0035662674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3722167,0.0,0.0,0.0,0.0,0.0,0.0,0.007989636,2.7158542,0.0,0.0,0.0,0.0,0.0,0.002354583,0.15785024,0.0,0.0,0.0,0.07946532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8293175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038380116,0.0,0.0,0.11801555,0.0,0.0,0.0,0.010012159,0.0,0.0,0.0,0.4205472,0.0,0.52337,0.070155054,0.0016363275,0.0,0.0,0.0,0.0,1.2618983,0.17506708,0.0,0.0,0.032419983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8708247,0.02298263,0.12645097,0.0,0.04580378,0.0,0.0,0.008709922,0.002818779,0.0,0.0,0.54168445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0537102,0.0,0.0,0.0031554017,0.0,0.0,0.0,0.0,0.006890815,0.0,0.0,0.0,0.0,0.0,0.0,0.08434455,0.0,2.8477294,0.0,0.0,0.0,0.0,0.016428709,0.0,0.0,0.0,0.0,0.003995579,0.0,0.0,0.0,0.0,0.03245584,0.0,0.0,0.0,0.0,0.039802607,0.0,0.0,0.0,0.0,0.0,0.0,5.950115,0.0,0.0,0.0,0.0,0.0,0.0,0.15288304,0.0,0.0,0.0,0.0,0.0,0.039249986,0.0,0.0,0.0,0.5643722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067383097,0.0025229843,0.0,0.05846596,0.0,0.0,0.0,0.0,0.0,0.0,2.349272,0.0,0.026467372,0.27349323,0.15393761,0.0,0.15481667,0.0,0.0,0.0,0.0,0.0,0.87951326,0.009326141,0.05889475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53618044,0.0,0.0,0.0,0.26335078,0.0,0.15446623,0.0,0.0,0.59021115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017025296,0.0,0.0,0.0,0.096998855,0.0,0.0,0.0,0.029429642,0.0,0.0020082775,0.02292027,0.0,0.002631854,0.080301315,0.0,1.5842602,0.0,0.0,0.119847275,0.0,0.0,0.22157225,1.4387624,0.0,0.0,0.0,0.0,0.020179024,0.0,0.0,0.0,0.0,0.012957848,0.0,0.008832793,0.006339888,0.0,0.0,0.0,0.0,0.016263014,0.0023383852,0.0,0.0,0.0,0.0001870783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026855016,0.0,0.0,0.0,0.027934209,0.0,0.0,0.0,0.0,0.0,0.0,0.04257516,0.0,0.0,6.6940064,0.0574446,0.0009042146,0.0,0.016436884,0.0,0.009473073,0.0,0.0,0.0,0.0,0.0,0.013220008,0.0,0.0,0.0,0.0,0.07233737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025186194,0.0,0.0,0.027196283,0.045576856,0.054858584,0.38325116,0.035615653,0.0,0.0,0.0,0.0,0.2648986,0.0,0.0,0.0,0.8403124,0.03373814,0.0,0.0,0.033593673,0.1751951,0.0,0.0,0.0,0.17490523,0.0,0.018189589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100940995,0.0,0.011524759,0.0,0.0,0.25300238,0.0,0.0,0.0,0.0,0.00089863123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3329931,0.9136002,0.0,0.0,0.0,0.06794331,0.0,0.0,0.0,0.0,0.13257764,0.0,0.0,0.0,0.0,0.0,0.011568542,0.0042226217,0.0,0.2454883,0.0,0.086169824,0.0,0.0,0.0,0.0,0.003920835,0.009208835,0.24095663,0.0,0.35142124,0.0,0.0,0.0,0.0,0.4143163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001283833,0.0,0.0,0.0,0.0,0.33486494,0.4729734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018502668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034601357,0.0,0.7173082,0.0,0.0060306643,1.3617283,0.0,0.0,0.0,0.0,0.0,0.0,0.2570859,0.2731941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010432705,0.0,0.0,0.0,0.0,0.0,0.01330417,0.0,0.03666074,0.0065295575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147747835,0.0,0.0,0.0,3.5375857,0.0,0.0,0.0,0.0,0.0199344,0.0,0.0,0.00062723673,0.0,0.27769327,0.0,0.0,0.0,0.0,0.009139995,0.05666884,0.0,0.012205353,0.0,0.0,0.0,0.013332999,0.9936204,0.0,0.012200543,0.0,0.0,0.035095807,0.0,0.0,0.0,0.0,2.846385,0.0,0.0,0.0,0.13123132,0.0,1.3142174,0.0,0.16266392,0.0,0.002200937,0.0,0.0,0.00842,0.0,0.028719626,0.0,0.0,0.0,0.0,0.0,0.00462027,0.15617117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008266631,0.0,0.0,0.3243133,0.009549905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048973765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06083209,0.0,0.0,0.0,0.31150097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3809597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7863981,0.0,0.0,0.010536807,0.0,0.0,0.0,0.0,0.010912426,0.118683234,0.06700604,0.010250897,0.0,0.0,0.0,1.4886407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00092992006,0.0,0.0,0.0,0.0,0.013232839,0.0,0.0,0.0,0.0,0.54967296,0.0,0.0,0.0,0.0,0.0,0.0,0.15123427,0.0,0.0,0.029791435,0.26933327,0.0,1.4654778,0.0,0.004913065,0.0,0.0,0.0,0.037415557,0.6235079,0.0,0.0,0.0,0.0,0.009188536,0.0,0.0,0.0,0.0,0.0,0.0,0.36725602,0.0,0.0,0.0,0.0,0.0,0.009197189,0.0,0.0,0.35413244,0.0,3.6180782,0.0,0.025649041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10227223,1.2553529,0.71556515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2693295,0.0,0.0,0.0,0.0,0.0,0.23378462,0.0,0.027865717,0.0,0.0,0.0,0.004941899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11810033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.382607,0.14413308,0.0,0.0,0.0,0.0,0.0,0.024214277,0.0,0.0,0.0,0.0,0.0,1.5752473,0.0,0.0,0.0,0.018056178,0.0,0.0,0.0,0.0,0.23634687,0.0,0.0,0.0,0.0,0.017943995,1.0039023,0.0,0.0,0.002469812,0.6479344,0.035171974,0.0,0.0,0.0,0.0,0.07409637,0.0,0.0,0.0,0.014117229,0.0,0.0,0.02427684,0.0,0.0,0.0,0.0,0.1680425,0.0,0.0,0.013727451,0.0,0.006859273,0.0018712671,0.18568957,0.0,0.06661339,0.017382758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108973056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075907563,0.0,0.0,0.014160132,0.0,0.0,0.024449324,0.0,0.0,0.0,0.54812443,0.0,0.0,0.0061895335,0.0,0.0,0.030596543,0.0,0.0,0.0,0.0,0.0,0.08883517,0.0,0.0,0.104194954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146987,0.0,0.0,0.0,0.5947603,0.31022403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15197603,0.06604534,0.0,0.0,0.0,0.006592483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2287823,0.0038997252,0.009364383,0.0,0.100735255,0.0,0.0,0.019346382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006168441,0.0,0.0,0.004199135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17837746,0.004820252,0.01455487,0.00015444902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015159203,0.0,0.0,0.0,0.0,0.8773361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022980643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029613858,0.0,0.0,0.0,0.0,0.0,0.1014272,0.0,0.047268867,0.0,0.0,0.0,0.2775321,4.9442873,0.0,0.0,0.0,0.12817393,1.0091935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065842355,0.0,0.0,0.0,0.0,0.0,0.0,1.6063126,0.0,0.007092573,0.0,0.015719756,0.0,0.63009787,0.0,0.0,0.04464412,0.0,0.0,0.37161988,0.0,0.0,0.0,0.0,0.0,0.0071587707,0.0,0.0,0.0,0.0,0.0,0.14265542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060664877,0.0,0.0,0.0,0.020825638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16033287,0.0,0.0,0.0,0.0,0.09090881,0.32278514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16471933,0.0,0.0,0.0,0.0,0.6446496,0.0,0.0,0.0,0.0,0.0,0.0,0.20303121,0.0,0.0,0.27011123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020660186,0.0,0.0,0.15957779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038240135,0.0,0.0,0.0,0.30787465,0.0,0.0,0.0,0.0,0.042450268,0.2905019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1975276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09215688,0.009029678,0.60681736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20333466,1.1776463,0.0,0.19530581,0.0,0.0,0.0,0.0,0.0,0.06053872,0.0,0.0,0.0,0.4000066,1.0511565,0.020383494,0.0,0.0,0.0,0.0,0.0,0.0,0.033030324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09227198,0.0,0.0,0.0,0.0,0.0,0.0,0.09771179,0.0,0.272372,0.0,0.0,0.03468742,0.0,0.0,0.0,0.0,0.0,0.0019583215,0.0,0.0,0.0,0.0,0.0,0.16971976,0.0,0.0,0.0,0.0,0.009177617,0.0068989773,0.0,0.0,0.0,3.6252136,0.0,0.0,0.0,0.0,0.0065598246,0.0,0.0,0.019980144,0.0,0.04684134,0.0,0.0,0.0058826916,0.0,0.0,0.006292574,0.0,0.0010914729,0.0,0.0,0.0,0.0,0.0,0.0,0.08401356,0.0,0.0,0.0,0.11118797,0.0,0.041568555,0.096387826,9.372635,0.0,0.0,0.0,0.0,2.619404,0.0,0.0,0.0,0.0,0.37314668,0.0,0.0,0.0,0.0,0.0,0.38858274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08340102,0.0,0.0,0.0,0.0,0.0,0.10855626,0.0,0.031295534,0.0,0.009357905,0.0016387288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011531552,0.0,0.0,0.0,0.0142816575,0.61039245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016442318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025185563,0.00045939855,0.0,0.0,0.13349928,0.3108756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002369966,0.0,0.0,0.0,0.0,0.0,0.0033537392,0.0,0.0,0.0,0.0,0.0,0.1842162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41024765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010009909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8842954,0.006335818,0.0,0.0,0.0,0.0,0.0,0.0,0.055956487,0.0,0.0,0.0,0.0,0.0,0.0,1.4370407,0.0,0.3962546,0.0,0.0,0.0,0.0,0.036833975,0.0,0.042495493,0.0,0.9117744,0.0,0.023889996,0.0,0.0,0.0,0.0,0.03601225,0.0,0.0,0.0,0.0,0.023161136,0.0019860072,0.0,0.0,0.0,0.0,0.0,0.0,0.014782762,0.0,0.0,0.0,0.0,0.0,0.19810653,0.0,0.0,0.0,0.16653867,0.0,0.0,0.025058858,0.0,0.0,0.0,0.0,0.0,0.022790909,0.0,0.0,0.0,0.0,0.0,0.88247406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12050977,5.7680564,0.0,0.0,0.016639668,0.0,0.0,0.7779507,0.0,0.0037004072,0.0,0.0,0.0,0.01585436,0.7344816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03650102,0.03401228,0.0,0.12052717,0.0,0.028437223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0095098,0.0,0.0,0.0,0.0,0.0,1.8424702,0.0,0.0,0.0,0.0,0.0,0.012286561,0.0,0.0047347886,0.0,0.025936794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32391697,0.02949621,0.0,0.0,0.0,0.10790339,0.0,0.0,0.0,0.12173738,0.0,0.0,0.0,0.0,0.0,0.013684511,0.0,0.0,0.0,0.011643597,0.0,0.0234214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12540601,0.0,0.4689753,0.0,0.0,0.19704928,0.0,0.0,0.0,0.00023848427,0.0,0.0,0.0,0.0,0.0,0.0,1.4479955,0.0,0.0,0.0,2.2150252,0.0,0.0,0.0,0.0,0.0,0.0,0.1824105,0.0,0.0,2.9263668,0.0,0.0,0.018462205,0.0,0.44046995,0.0,0.0,0.052035335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23370583,0.0,0.0,0.0,0.0,0.0,0.030756976,0.0,0.4970202,0.0,0.0,0.023770666,0.0,0.0,0.0,0.0,0.0,0.0,0.38326374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008525237,0.42871878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02008786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01937951,0.0,0.0,0.0,0.0,0.0,0.0,0.30214396,0.0,0.0,0.0,0.0,0.10528031,0.0,0.00770573,0.0,0.0,0.0,0.0,0.0,17.394447,0.00027197963,0.0,0.0,0.0,0.0,0.0012676886,0.0,0.0,0.0,0.0,0.0,0.27413678,1.0368983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011915362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28485906,0.0,0.0,0.0,0.038682844,0.0,0.0,0.020779712,0.0,0.063541465,1.2718605,0.0,0.0,0.0,0.0,0.0,0.007119193,0.0,0.0,0.0,0.1250613,0.0,0.0,0.0,0.001977658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005624523,0.0,0.0,0.0,0.0,0.0,0.31617722,0.0,0.0,0.0,0.0,0.01062943,0.7264183,0.0,0.0,0.0,0.0,0.010754004,0.0,0.0,0.020691492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059890766,0.0,0.01478683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022180699,0.053594228,0.0,0.0,3.826174,0.019759594,0.0,0.0,0.0,0.0,0.094626755,0.0,0.0,0.0,0.0,0.0,0.02143156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6857389,0.0,0.0,0.0,0.0,0.0,0.0,0.06886955,0.0,0.06124495,0.0,0.0,0.0,0.0,0.0,0.0049448404,0.3888559,0.0,0.0,0.0,0.015322376,0.0,0.010805721,0.0,0.0,0.0,0.0143513195,0.0,0.0,0.0,0.0,0.0,0.0013023153,0.0,0.0,0.0,0.0,0.016361024,0.0,0.0,0.0,0.0,0.0,0.0,0.019471096,0.013395791,1.0643502,0.0,0.0,0.0,0.0062076366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070320223,0.0,0.0,0.0,0.035355683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057779504,0.0,0.0,0.0,0.0,0.0,0.046462506,0.0,0.0,0.3565947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
